loss,mae,val_loss,val_mae
0.06354124844074249,0.06354124844074249,0.03017418086528778,0.03017418086528778
0.030376790091395378,0.030376790091395378,0.02773897908627987,0.02773897908627987
0.027525069192051888,0.027525069192051888,0.026924438774585724,0.026924438774585724
0.028756078332662582,0.028756078332662582,0.026998640969395638,0.026998640969395638
0.04107820242643356,0.04107820242643356,0.03376917168498039,0.03376917168498039
0.03455591946840286,0.03455591946840286,0.027561474591493607,0.027561474591493607
